comuna,entrada_electores,entrada_apruebo,entrada_rechazo,entrada_blancos,entrada_nulos,salida_electores,salida_apruebo,salida_rechazo,salida_blancos,salida_nulos,crec_apruebo,crec_rechazo,crec_nulos,crec_blancos,aumento_votantes,aumento_votantes_p,entrada_votos,entrada_abs,entrada_p_vot,salida_votos,salida_abs,salida_p_vot,crec_prob_voto,entrada_prob_apruebo,salida_prob_apruebo,entrada_prob_nulo,salida_prob_nulo,entrada_prob_blanco,salida_prob_blanco,entrada_prob_rechazo,salida_prob_rechazo,crec_prob_apruebo,crec_prob_rechazo,crec_prob_nulo,crec_prob_blanco,entrada_prob_votar,salida_prob_votar,crec_padron,crec_padron_porc
MAIPU,389595.0,208747,33518,206,644,392505.0,179105,171044,1641,5327,-29642,137526,4683,1435,2910.0,1.007469295037154,243115,146480.0,0.6240198154493769,357117,35388.0,0.9098406389727519,0.285820823523375,0.5358051309693399,0.45631265843747215,0.001652998626779091,0.013571801633100216,0.0005287542191249888,0.004180838460656552,0.08603293163413288,0.43577534044152305,-0.07949247253186775,0.34974240880739016,0.011918803006321125,0.002527839833877461,0.6240198154493769,0.9098406389727519,2910.0,0.7469295037153967
MALLOA,10900.0,3608,999,11,23,12622.0,3157,8390,81,134,-451,7391,111,70,1722.0,1.1579816513761467,4641,6259.0,0.42577981651376146,11762,860.0,0.9318649976231976,0.5060851811094362,0.3310091743119266,0.2501188401204247,0.002110091743119266,0.010616384091269212,0.0010091743119266055,0.00641736650293139,0.09165137614678899,0.6647124069085724,-0.08089033419150193,0.5730610307617834,0.008506292348149947,0.0043072747598121245,0.42577981651376146,0.9318649976231975,1722.0,15.798165137614678
MARCHIGUE,6787.0,2408,499,8,11,7429.0,2106,4596,66,108,-302,4097,97,58,642.0,1.094592603506704,2926,3861.0,0.43111831442463533,6876,553.0,0.9255619868084534,0.49444367238381803,0.35479593340209226,0.28348364517431685,0.0016207455429497568,0.014537622829452148,0.0011787240312361867,0.008884102840220757,0.07352291144835715,0.6186566159644636,-0.07131228822777541,0.5451337045161064,0.012916877286502391,0.007263357297271,0.4311183144246354,0.9255619868084535,642.0,9.4592603506704
MARIA ELENA,4206.0,1186,130,5,6,5702.0,1399,2026,23,85,213,1896,79,18,1496.0,1.3556823585354256,1327,2879.0,0.3155016642891108,3533,2169.0,0.6196071553840757,0.30410549109496493,0.2819781264859724,0.24535250789196772,0.0014265335235378032,0.014907050157839354,0.0011887779362815027,0.004033672395650649,0.030908226343319068,0.355313924938618,-0.036625618594004705,0.32440569859529894,0.01348051663430155,0.0026071388721128456,0.3155016642891108,0.6196071553840757,1496.0,35.568235853542554
MARIA PINTO,7448.0,3027,666,9,11,12271.0,4173,7104,75,160,1146,6438,149,66,4823.0,1.6475563909774436,3713,3735.0,0.49852309344790546,11512,759.0,0.9381468502974493,0.4396237568495438,0.4064178302900107,0.3400700839377394,0.001476906552094522,0.0130388721375601,0.0012083780880773362,0.006111971314481298,0.08941997851772288,0.5789259229076685,-0.06634774635227131,0.48950594438994566,0.01156196558546558,0.004635064762386776,0.49852309344790546,0.9381468502974493,4823.0,64.75563909774436
MARIQUINA,17164.0,5346,1594,24,24,19577.0,4708,11665,115,171,-638,10071,147,91,2413.0,1.1405849452342112,6988,10176.0,0.40713120484735493,16659,2918.0,0.8509475404811769,0.443816335633822,0.31146585877417854,0.2404862849261889,0.0013982754602656724,0.00873473974561986,0.0013982754602656724,0.00587424017980283,0.09286879515264507,0.5958522756295653,-0.07097957384798964,0.5029834804769202,0.007336464285354187,0.004475964719537158,0.40713120484735493,0.850947540481177,2413.0,14.058494523421114
MAULE,22012.0,7934,2288,14,50,26836.0,6627,17955,114,406,-1307,15667,356,100,4824.0,1.219153189169544,10286,11726.0,0.4672905687806651,25102,1734.0,0.9353853033238932,0.46809473454322814,0.3604397601308377,0.2469444030406916,0.0022714882791204797,0.015128931286331793,0.0006360167181537343,0.004248025040989715,0.10394330365255315,0.6690639439558802,-0.11349535709014613,0.5651206403033271,0.012857443007211315,0.0019765367618692353,0.4672905687806651,0.9353853033238934,4824.0,21.915318916954387
MAULLIN,11971.0,2369,1171,13,19,15340.0,3061,9056,121,181,692,7885,162,108,3369.0,1.2814301227967588,3572,8399.0,0.2983877704452427,12419,2921.0,0.8095827900912647,0.511195019646022,0.19789491270570544,0.19954367666232073,0.0015871689917300142,0.01179921773142112,0.001085957731183694,0.00788787483702738,0.0978197310166235,0.5903520208604954,0.0016487639566152845,0.49253228984387193,0.010212048739691107,0.006300705845297365,0.2983877704452426,0.8095827900912647,3369.0,28.143012279675883
MEJILLONES,8849.0,4114,475,7,14,10150.0,3430,4823,53,146,-684,4348,132,46,1301.0,1.1470222624025315,4610,4239.0,0.5209628206577014,8452,1698.0,0.8327093596059113,0.3117465389482099,0.4649112894112329,0.33793103448275863,0.0015820996722793535,0.01438423645320197,0.0007910498361396768,0.005221674876847291,0.053678381738049494,0.47517241379310343,-0.12698025492847426,0.4214940320550539,0.012802136780922617,0.003639575204567937,0.5209628206577014,0.8327093596059114,1301.0,14.702226240253136
MELIPEUCO,7512.0,1542,584,18,15,7776.0,1293,3982,55,100,-249,3398,85,37,264.0,1.035143769968051,2159,5353.0,0.28740681576144833,5430,2346.0,0.6983024691358025,0.4108956533743542,0.20527156549520767,0.16628086419753085,0.001996805111821086,0.01286008230452675,0.0023961661341853034,0.007073045267489712,0.0777422790202343,0.5120884773662552,-0.038990701297676816,0.4343461983460209,0.010863277192705663,0.005076240155668626,0.2874068157614484,0.6983024691358025,264.0,3.5143769968051117
MELIPILLA,96589.0,34983,7901,63,150,100376.0,30691,59386,543,1410,-4292,51485,1260,480,3787.0,1.0392073631572953,43097,53492.0,0.4461895246870762,92030,8346.0,0.9168526340957998,0.4706631094087236,0.3621840996386752,0.3057603411173986,0.0015529718705028523,0.014047182593448632,0.000652248185611198,0.005409659679604687,0.0818002049922869,0.5916354507053478,-0.056423758521276624,0.5098352457130609,0.01249421072294578,0.0038566878091018343,0.4461895246870762,0.9168526340957998,3787.0,3.9207363157295347
MOLINA,37918.0,14930,3612,23,67,40300.0,11611,24426,186,559,-3319,20814,492,163,2382.0,1.0628197689751568,18632,19286.0,0.4913761274328815,36782,3518.0,0.9127047146401985,0.42132858720731703,0.3937443958014663,0.28811414392059553,0.001766970831794926,0.013870967741935483,0.0006065720765863178,0.004615384615384616,0.09525818872303392,0.6061042183622829,-0.10563025188087077,0.510846029639249,0.012103996910140557,0.00284841378358969,0.4913761274328815,0.9127047146401985,2382.0,6.281976897515691
MONTE PATRIA,21718.0,7306,954,17,44,28149.0,7213,16159,191,392,-93,15205,348,174,6431.0,1.2961138226356017,8321,13397.0,0.38313841053504005,23955,4194.0,0.8510071405733773,0.4678687300383373,0.33640298370015653,0.25624356105012613,0.0020259692421033242,0.013925894347934207,0.0007827608435399208,0.006785320970549576,0.04392669674924026,0.5740523642047675,-0.0801594226500304,0.5301256674555272,0.011899925105830883,0.0047593517284462514,0.38313841053504,0.8510071405733775,6431.0,29.61138226356018
MOSTAZAL,20649.0,9673,1712,21,32,21672.0,7521,12132,138,330,-2152,10420,298,117,1023.0,1.0495423507191632,11438,9211.0,0.553925129546225,20121,1551.0,0.9284330011074197,0.3745078715611947,0.4684488352946874,0.3470376522702104,0.0015497118504528063,0.01522702104097453,0.0010169984018596541,0.00636766334440753,0.08290958399922514,0.5598006644518272,-0.12141118302447701,0.47689108045260203,0.013677309190521724,0.0048179514939547235,0.553925129546225,0.9284330011074196,1023.0,4.954235071916316
MULCHEN,26037.0,7088,2691,48,76,26516.0,4984,17436,162,310,-2104,14745,234,114,479.0,1.018396896723893,9903,16134.0,0.3803433575296693,22892,3624.0,0.863327802081762,0.48298444455209266,0.27222798325459924,0.18796198521647306,0.002918923071014326,0.011691054457685925,0.0018435303606406269,0.00610951878111329,0.10335292084341514,0.6575652436264897,-0.08426599803812618,0.5542123227830745,0.0087721313866716,0.003190595710098964,0.3803433575296693,0.863327802081762,479.0,1.8396896723892922
NACIMIENTO,24636.0,7267,3060,29,47,24237.0,4759,16081,143,261,-2508,13021,214,114,-399.0,0.9838041889917194,10403,14233.0,0.42226822536125996,21244,2993.0,0.8765111193629574,0.4542428940016975,0.29497483357687937,0.19635268391302554,0.0019077772365643773,0.010768659487560341,0.001177139145965254,0.00590007014069398,0.12420847540185095,0.6634897058216777,-0.09862214966385383,0.5392812304198267,0.008860882250995964,0.0039922929041296025,0.42226822536125996,0.8765111193629574,-399.0,-1.6195811008280565
NANCAGUA,15115.0,5840,1187,9,23,15464.0,4336,9703,99,186,-1504,8516,163,90,349.0,1.0230896460469732,7059,8056.0,0.4670195170360569,14324,1140.0,0.9262803931712364,0.4592608761351796,0.38637115448230236,0.28039317123642005,0.001521667217995369,0.012027935851008795,0.0005954349983460139,0.0064019658561821,0.07853126033741317,0.6274573202276255,-0.10597798324588231,0.5489260598902123,0.010506268633013426,0.004880298638186731,0.4670195170360569,0.9262803931712364,349.0,2.3089646046973207
NATALES,22396.0,6506,1251,16,25,23032.0,6256,9013,142,274,-250,7762,249,126,636.0,1.0283979282014646,7798,14598.0,0.3481871762814788,15685,7347.0,0.6810090309135116,0.3328218546320328,0.2904983032684408,0.2716220910038208,0.001116270762636185,0.011896491837443558,0.0007144132880871584,0.006165335185828413,0.055858188962314696,0.3913251128864189,-0.018876212264619996,0.3354669239241042,0.010780221074807372,0.005049064423192228,0.3481871762814788,0.6810090309135117,636.0,2.8397928201464544
NAVIDAD,6291.0,2322,568,10,14,7443.0,2696,3838,79,162,374,3270,148,69,1152.0,1.1831187410586552,2914,3377.0,0.4632013988237164,6775,668.0,0.9102512427784496,0.4470498439547332,0.36909871244635195,0.36221953513368266,0.0022254013670322684,0.02176541717049577,0.0015895724050230488,0.010613999731291146,0.09028771260530917,0.51565229074298,-0.0068791773126692934,0.42536457813767087,0.0195400158034635,0.008388598364258877,0.4632013988237164,0.9102512427784496,1152.0,18.31187410586552
NEGRETE,5362.0,1487,804,15,27,9239.0,1272,6676,45,121,-215,5872,94,30,3877.0,1.7230511003356956,2333,3029.0,0.4350988437150317,8114,1125.0,0.8782335750622362,0.4431347313472045,0.2773218948153674,0.1376772377962983,0.0050354345393509884,0.013096655482195043,0.0027974636329727715,0.0048706569975105534,0.14994405072734054,0.7225890247862323,-0.13964465701906909,0.5726449740588918,0.008061220942844054,-0.000164777541840435,0.4350988437150317,0.8782335750622362,3877.0,72.30511003356956
NINHUE,3432.0,682,268,4,6,5844.0,1015,3944,32,99,333,3676,93,28,2412.0,1.7027972027972027,960,2472.0,0.27972027972027974,5090,754.0,0.8709787816563997,0.5912585019361201,0.1987179487179487,0.17368240930869266,0.0017482517482517483,0.016940451745379878,0.0011655011655011655,0.0054757015742642025,0.0780885780885781,0.6748802190280629,-0.02503553940925604,0.5967916409394849,0.01519219999712813,0.0037274498260124545,0.27972027972027974,0.8709787816563996,2412.0,70.27972027972028
NOGALES,17646.0,8424,1121,21,41,19748.0,7215,10079,155,306,-1209,8958,265,134,2102.0,1.119120480562167,9607,8039.0,0.5444293324266123,17755,1993.0,0.8990783876848288,0.35464905525821655,0.4773886433185991,0.36535345351427995,0.002323472741697835,0.015495240024306259,0.0011900714042842571,0.007848896090743367,0.06352714496203106,0.5103807980554993,-0.11203518980431915,0.44685365309346825,0.013171767282608424,0.005525423349045532,0.5444293324266123,0.8990783876848288,2102.0,11.912048056216706
NUEVA IMPERIAL,30516.0,8765,3218,34,83,31334.0,7504,18191,147,400,-1261,14973,317,113,818.0,1.0268056101717131,12100,18416.0,0.3965133044960021,26242,5092.0,0.837492819301717,0.44097951480571496,0.28722637305020315,0.23948426629220654,0.0027198846506750556,0.012765685836471564,0.0011141696159391794,0.0046913895449033,0.1054528771791847,0.5805514776281355,-0.047742106757996616,0.4750986004489508,0.010045801185796508,0.0019715048942282446,0.39651330449600214,0.8374928193017169,818.0,2.68056101717132
OLIVAR,10992.0,4495,1194,11,12,12695.0,3414,8092,92,218,-1081,6898,206,81,1703.0,1.1549308588064047,5712,5280.0,0.519650655021834,11816,879.0,0.9307601417881055,0.41110948676627146,0.40893377001455605,0.26892477353288696,0.001091703056768559,0.01717211500590784,0.0010007278020378457,0.007246947617172115,0.10862445414847162,0.6374163056321387,-0.1400089964816691,0.528791851483667,0.01608041194913928,0.006155244560403556,0.519650655021834,0.9307601417881057,1703.0,15.493085880640468
OLLAGUE,1386.0,244,51,0,1,1483.0,197,707,9,10,-47,656,9,9,97.0,1.06998556998557,296,1090.0,0.21356421356421357,923,560.0,0.6223870532703979,0.4088228397061843,0.17604617604617603,0.13283884018880648,0.0007215007215007215,0.006743088334457181,0.0,0.006068779501011463,0.0367965367965368,0.47673634524612274,-0.04320733585736955,0.4399398084495859,0.00602158761295646,0.005347278779510741,0.21356421356421357,0.6223870532703978,97.0,6.998556998556999
OLMUE,16111.0,5984,1997,11,39,17024.0,5056,10029,94,354,-928,8032,315,83,913.0,1.0566693563403886,8031,8080.0,0.4984792998572404,15533,1491.0,0.9124177631578947,0.4139384633006543,0.3714232511948358,0.29699248120300753,0.0024207063496989633,0.020794172932330827,0.0006827633294022717,0.005521616541353383,0.12395257898330334,0.589109492481203,-0.0744307699918283,0.46515691349789967,0.018373466582631864,0.00310091019165442,0.4984792998572404,0.9124177631578949,913.0,5.666935634038856
OSORNO,142947.0,51694,18202,116,244,143546.0,40396,79430,661,1897,-11298,61228,1653,545,599.0,1.0041903642608798,70256,72691.0,0.49148285728276914,122384,21162.0,0.8525768743120672,0.36109401702929805,0.3616305343938663,0.28141501678904324,0.0017069263433300455,0.013215275939420117,0.0008114895730585461,0.004604795675253926,0.1273339069725143,0.5533417859083499,-0.08021551760482304,0.42600787893583564,0.01150834959609007,0.0028978693319238803,0.49148285728276914,0.8525768743120672,599.0,0.41903642608799063
OVALLE,89201.0,33422,5760,84,142,93005.0,28559,50875,581,1345,-4863,45115,1203,497,3804.0,1.042645261824419,39408,49793.0,0.44178876918420196,81360,11645.0,0.8747916778667814,0.4330029086825794,0.3746818981849979,0.3070695123918069,0.0015919104045918767,0.014461588086662007,0.0009416934787726595,0.006246975969033923,0.06457326711583951,0.5470136014192786,-0.06761238579319101,0.4824403343034391,0.012869677682070129,0.004655065564442046,0.44178876918420196,0.8747916778667814,3804.0,4.264526182441901
PADRE HURTADO,42789.0,22498,3501,22,95,49910.0,20640,24920,225,703,-1858,21419,608,203,7121.0,1.1664212764962958,26116,16673.0,0.6103437799434434,46488,3422.0,0.9314365858545381,0.3210928059110948,0.5257893383813597,0.41354437988379084,0.002220196779546145,0.014085353636545783,0.0005141508331580546,0.004508114606291324,0.08182009394937952,0.4992987377279102,-0.11224495849756883,0.4174786437785307,0.011865156856999638,0.0022879178267451792,0.6103437799434434,0.9314365858545381,7121.0,16.64212764962958
PADRE LAS CASAS,57937.0,16892,7020,67,142,60683.0,14444,38379,322,854,-2448,31359,712,255,2746.0,1.0473963097847663,24121,33816.0,0.41633153252671007,53999,6684.0,0.8898538305621014,0.47352229803539136,0.2915580716985691,0.23802382874940264,0.0024509380879230887,0.01407313415618872,0.001156428534442584,0.005306263698235091,0.12116609420577523,0.632450603958275,-0.05353424294916648,0.5112845097524998,0.01162219606826563,0.002855325610312002,0.41633153252671,0.8898538305621014,2746.0,4.7396309784766215
PAILLACO,19020.0,5434,2188,24,27,19548.0,4029,12022,97,184,-1405,9834,157,73,528.0,1.0277602523659306,7673,11347.0,0.4034174553101998,16332,3216.0,0.8354818907305095,0.4320644354203097,0.2856992639327024,0.20610804174340086,0.0014195583596214511,0.009412727644771844,0.0012618296529968455,0.004962144464906896,0.11503680336487908,0.6149989768774299,-0.07959122218930154,0.4999621735125508,0.007993169285150394,0.0035425861052854448,0.4034174553101998,0.8354818907305095,528.0,2.77602523659306
PAINE,47552.0,20271,4359,51,101,57185.0,19030,32860,306,768,-1241,28501,667,255,9633.0,1.2025782301480485,24782,22770.0,0.5211557873485868,52964,4221.0,0.9261869371338638,0.405031149785277,0.42629121803499326,0.33277957506339073,0.0021239905787348587,0.013430095304712774,0.0010725100942126514,0.005351053597971496,0.09166806864064603,0.5746262131677887,-0.09351164297160253,0.4829581445271427,0.011306104725977914,0.003227063019236637,0.5211557873485868,0.9261869371338637,9633.0,20.257823014804845
PALENA,1343.0,244,128,4,4,2237.0,407,973,13,9,163,845,5,9,894.0,1.6656738644825018,380,963.0,0.28294862248696945,1402,835.0,0.6267322306660706,0.3437836081791012,0.18168279970215934,0.1819400983459991,0.0029784065524944155,0.004023245417970496,0.0029784065524944155,0.00581135449262405,0.0953090096798213,0.434957532409477,0.0002572986438397762,0.3396485227296557,0.0010448388654760803,0.002832947940129635,0.2829486224869695,0.6267322306660706,894.0,66.56738644825019
PALMILLA,10300.0,3500,822,6,8,10723.0,2804,7100,58,118,-696,6278,110,52,423.0,1.0410679611650486,4336,5964.0,0.42097087378640774,10080,643.0,0.940035437843887,0.5190645640574792,0.33980582524271846,0.2614939848922876,0.0007766990291262136,0.011004383101743915,0.0005825242718446602,0.005408934066958873,0.07980582524271845,0.6621281357828965,-0.07831184035043087,0.582322310540178,0.0102276840726177,0.004632235037832659,0.4209708737864078,0.9400354378438869,423.0,4.106796116504855
PANGUIPULLI,31831.0,7871,3357,70,96,36417.0,7144,20314,238,504,-727,16957,408,168,4586.0,1.144073387578147,11394,20437.0,0.3579529389588766,28200,8217.0,0.7743636213856167,0.41641068242674006,0.24727466934749143,0.19617211741768953,0.0030159278690584652,0.013839690254551446,0.0021991140711884643,0.006535409286871516,0.1054632276711382,0.5578164044265042,-0.0511025519298019,0.45235317675536596,0.01082376238549298,0.0035194814178130507,0.35795293895887653,0.7743636213856167,4586.0,14.407338757814708
PANQUEHUE,3647.0,1666,427,0,8,6633.0,2142,3917,34,86,476,3490,78,34,2986.0,1.8187551412119551,2101,1546.0,0.5760899369344666,6179,454.0,0.9315543494647972,0.35546441253033056,0.45681381957773515,0.3229308005427408,0.0021935837674801205,0.012965475652042816,0.0,0.005125885722900648,0.11708253358925144,0.5905321875471129,-0.13388301903499433,0.4734496539578614,0.010771891884562696,0.002932301955420528,0.5760899369344668,0.9315543494647972,2986.0,81.87551412119551
PAPUDO,3692.0,2093,493,4,11,6545.0,2310,3603,31,53,217,3110,42,27,2853.0,1.7727518959913326,2601,1091.0,0.7044962080173348,5997,548.0,0.9162719633307869,0.21177575531345205,0.5669014084507042,0.35294117647058826,0.002979414951245937,0.008097784568372804,0.0010834236186348862,0.004736440030557678,0.13353196099674972,0.5504965622612682,-0.213960231980116,0.4169646012645185,0.005118369617126866,0.0017570250793117405,0.7044962080173348,0.916271963330787,2853.0,77.27518959913327
PAREDONES,6301.0,1879,425,9,20,7089.0,2120,4154,57,78,241,3729,58,48,788.0,1.1250595143627995,2333,3968.0,0.37025868909696874,6409,680.0,0.9040767386091128,0.5338180495121441,0.29820663386764007,0.2990548737480604,0.0031740993493096334,0.011002962336013541,0.001428344707189335,0.008040626322471435,0.06744961117282972,0.5859782762025674,0.0008482398804203206,0.5185286650297376,0.007828862986703908,0.004866526973161802,0.37025868909696874,0.9040767386091128,788.0,12.505951436279956
PARRAL,36870.0,10111,4403,37,87,38537.0,7817,25868,157,395,-2294,21465,308,120,1667.0,1.0452129102251153,14638,22232.0,0.39701654461621916,34237,4300.0,0.888418922074889,0.4914023774586699,0.2742337944128017,0.20284402003269586,0.0023596419853539464,0.01024988971637647,0.0010035259018171955,0.004074006798661027,0.11941958231624628,0.6712510055271558,-0.07138977438010585,0.5518314232109095,0.007890247731022523,0.0017143648133070804,0.3970165446162191,0.8884189220748892,1667.0,4.521291022511527
PEDRO AGUIRRE CERDA,94170.0,48614,6787,81,228,89416.0,42205,34737,416,1341,-6409,27950,1113,335,-4754.0,0.9495168312626102,55710,38460.0,0.5915896782414781,78699,10717.0,0.8801444931555874,0.2885548149141093,0.5162365933949241,0.4720072470251409,0.002421153233513858,0.014997315916614476,0.0008601465434851863,0.004652411201574662,0.07207178506955506,0.3884875190122573,-0.04422934636978321,0.3164157339427023,0.012576162683100618,0.0022312579680608038,0.5915896782414782,0.8801444931555874,-4754.0,-5.048316873738982
PELARCO,7797.0,2336,705,4,14,9085.0,1786,6258,37,116,-550,5553,102,33,1288.0,1.1651917404129795,3059,4738.0,0.39233038348082594,8197,888.0,0.9022564667033571,0.5099260832225312,0.29960241118378866,0.1965877820583379,0.0017955623957932538,0.012768299394606494,0.0005130178273695011,0.004072647220693451,0.09041939207387456,0.6888277380297193,-0.10301462912545076,0.5984083459558447,0.01097273699881324,0.002277084824900197,0.392330383480826,0.9022564667033571,1288.0,16.519174041297934
PELLUHUE,3945.0,1010,438,6,10,8012.0,1695,5372,30,106,685,4934,96,24,4067.0,2.0309252217997464,1464,2481.0,0.37110266159695815,7203,809.0,0.8990264603095357,0.5279237987125776,0.25602027883396705,0.2115576635047429,0.0025348542458808617,0.013230154767848227,0.001520912547528517,0.0037443834248627058,0.11102661596958174,0.6704942586120819,-0.04446261532922416,0.5594676426425002,0.010695300521967365,0.001209529178981844,0.37110266159695815,0.8990264603095358,4067.0,103.09252217997465
PEMUCO,8132.0,1935,924,11,10,8254.0,1698,5519,41,94,-237,4595,84,30,122.0,1.015002459419577,2880,5252.0,0.35415641908509593,7352,902.0,0.8907196510782651,0.5365632319931692,0.23794884407279882,0.20571843954446328,0.0012297097884899164,0.011388417736854858,0.0013526807673389081,0.004967288587351587,0.11362518445646827,0.6686455052095953,-0.03223040452833553,0.555020320753127,0.010158707948364942,0.0037375787988616705,0.35415641908509593,0.890719651078265,122.0,1.5002459419576981
PENCAHUE,5997.0,1648,689,3,11,10276.0,2065,7216,44,97,417,6527,86,41,4279.0,1.7135234283808571,2351,3646.0,0.392029348007337,9422,854.0,0.9168937329700273,0.5248643849626903,0.2748040687010172,0.20095367847411444,0.0018342504585626147,0.009439470611132737,0.0005002501250625312,0.004281821720513819,0.11489077872269468,0.7022187621642663,-0.07385039022690276,0.5873279834415716,0.007605220152570122,0.0024475712619512037,0.392029348007337,0.9168937329700273,4279.0,71.35234283808572
PENCO,41033.0,18245,4205,36,88,42391.0,14094,23333,211,614,-4151,19128,526,175,1358.0,1.033095313528136,22574,18459.0,0.5501425681768333,38252,4139.0,0.9023613502866175,0.3522187821097842,0.4446421173202057,0.33247623316269964,0.0021446153096288355,0.014484206553277819,0.0008773426266663417,0.0049774716331296735,0.10247849292033241,0.5504234389375103,-0.11216588415750606,0.44794494601717794,0.012339591243648983,0.002832856323500838,0.5501425681768334,0.9023613502866176,1358.0,3.3095313528135892
PERALILLO,10058.0,3608,911,6,15,10374.0,2880,6520,71,153,-728,5609,138,65,316.0,1.0314177768940147,4540,5518.0,0.45138198448995825,9624,750.0,0.9277038750722961,0.47632189058233787,0.3587194273215351,0.2776171197223829,0.0014913501690196858,0.014748409485251591,0.0005965400676078744,0.006844033159822634,0.09057466693179558,0.628494312704839,-0.08110230759915221,0.5379196457730434,0.013257059316231905,0.005352682990802948,0.45138198448995825,0.9277038750722961,316.0,3.1417776894014717
PERQUENCO,6631.0,1778,757,7,11,6859.0,1454,4341,47,96,-324,3584,85,40,228.0,1.0343839541547277,2553,4078.0,0.3850098024430704,5938,921.0,0.8657238664528357,0.4807140640097653,0.26813451968028956,0.21198425426447004,0.0016588749811491479,0.01399620935996501,0.0010556477152767305,0.0068523108324828694,0.114160760066355,0.6328910919959178,-0.05615026541581952,0.5187303319295627,0.012337334378815863,0.005193435851333722,0.3850098024430704,0.8657238664528356,228.0,3.4383954154727796
PETORCA,5238.0,2416,277,11,12,9331.0,3492,4465,89,164,1076,4188,152,78,4093.0,1.7814051164566629,2716,2522.0,0.5185185185185185,8210,1121.0,0.8798628228485693,0.3613443043300508,0.4612447499045437,0.3742364162469189,0.002290950744558992,0.017575822527060338,0.0021000381825124095,0.00953809881041689,0.0528827796869034,0.47851248526417317,-0.08700833365762484,0.42562970557726976,0.015284871782501345,0.007247148065857897,0.5185185185185185,0.8798628228485693,4093.0,78.1405116456663
PEUMO,12719.0,5355,843,14,18,12928.0,4230,7395,102,142,-1125,6552,124,88,209.0,1.0164321094425663,6230,6489.0,0.4898183819482664,11869,1059.0,0.9180847772277227,0.42826639527945637,0.42102366538249864,0.32719678217821785,0.001415205597924365,0.010983910891089108,0.001100715465052284,0.007889851485148515,0.0662787955027911,0.5720142326732673,-0.09382688320428079,0.5057354371704762,0.009568705293164743,0.006474645887224149,0.4898183819482664,0.9180847772277227,209.0,1.643210944256624
PEÑAFLOR,71945.0,36889,6127,71,103,74199.0,30730,35173,338,1076,-6159,29046,973,267,2254.0,1.031329487803183,43190,28755.0,0.6003196886510529,67317,6882.0,0.9072494238466826,0.3069297351956297,0.5127388977691292,0.41415652502055283,0.0014316491764542359,0.014501543147481772,0.0009868649662936966,0.004555317457108587,0.08516227673917576,0.4740360382215394,-0.09858237274857634,0.38887376148236363,0.013069893971027535,0.003123668280654351,0.6003196886510529,0.9072494238466825,2254.0,3.1329487803182987
PEÑALOLEN,192235.0,96529,18088,169,440,188888.0,78867,85994,1045,2723,-17662,67906,2283,876,-3347.0,0.9825890186490494,115226,77009.0,0.5994017738705231,168629,20259.0,0.8927459658633687,0.29334419199284567,0.5021406091502588,0.4175331413324298,0.002288865191042214,0.01441595019270679,0.0008791323120139413,0.005532378975901063,0.0940931672172081,0.4552644953623311,-0.08460746781782902,0.361171328145123,0.012127085001664576,0.0032435137848588493,0.5994017738705231,0.8927459658633689,-3347.0,-1.741098135095066
PICA,5460.0,1769,646,4,16,5512.0,1519,3013,31,54,-250,2367,38,27,52.0,1.0095238095238095,2435,3025.0,0.445970695970696,4617,895.0,0.8376269956458636,0.39165629967516763,0.323992673992674,0.2755805515239477,0.0029304029304029304,0.009796806966618287,0.0007326007326007326,0.005624092888243832,0.11831501831501831,0.5466255442670537,-0.04841212246872628,0.42831052595203534,0.006866404036215357,0.002693689957840901,0.44597069597069594,0.8376269956458635,52.0,0.9523809523809524
PICHIDEGUA,16499.0,5350,1080,19,22,17312.0,4496,11354,95,158,-854,10274,136,76,813.0,1.049275713679617,6471,10028.0,0.3922055882174677,16103,1209.0,0.9301640480591498,0.537958459841682,0.3242620764894842,0.25970425138632164,0.0013334141463118977,0.009126617375231053,0.0011515849445420934,0.005487523105360444,0.06545851263712953,0.6558456561922366,-0.06455782510316255,0.590387143555107,0.007793203228919155,0.0041541089590485455,0.3922055882174677,0.9301640480591498,813.0,4.927571367961694
PICHILEMU,14981.0,6173,1407,9,29,17744.0,5939,9576,106,285,-234,8169,256,97,2763.0,1.1844336159134905,7618,7363.0,0.5085107803217409,15906,1838.0,0.8964156898106402,0.38790490948889933,0.41205527000867764,0.33470468890892696,0.0019357853280822376,0.016061767357980164,0.0006007609638875909,0.0059738503155996395,0.09391896402109338,0.5396753832281335,-0.07735058109975068,0.44575641920704007,0.014125982029897927,0.004038064987517402,0.5085107803217409,0.8964156898106402,2763.0,18.443361591349042
PINTO,10260.0,2060,1835,22,26,11900.0,1759,8774,60,125,-301,6939,99,38,1640.0,1.1598440545808968,3943,6317.0,0.38430799220272904,10718,1182.0,0.900672268907563,0.516364276704834,0.20077972709551656,0.14781512605042016,0.00253411306042885,0.01050420168067227,0.0021442495126705653,0.005042016806722689,0.17884990253411306,0.7373109243697479,-0.0529646010450964,0.5584610218356348,0.00797008862024342,0.0025079037462938394,0.38430799220272904,0.9006722689075629,1640.0,15.984405458089668
